transaction_id,card_id,date,amount,merchant_category
TXN0000473,CARD00017,2024-06-12,1840.59,Insumos
TXN0000634,CARD00022,2024-06-12,3307.47,Nómina
TXN0000831,CARD00029,2024-06-12,5666.32,Logística
TXN0000884,CARD00030,2024-06-12,2223.73,Marketing
TXN0001126,CARD00037,2024-06-12,5668.13,Renta
TXN0001340,CARD00043,2024-06-12,3143.65,Nómina
TXN0001643,CARD00054,2024-06-12,3809.32,Insumos
TXN0001763,CARD00057,2024-06-12,925.94,Nómina
TXN0001840,CARD00060,2024-06-12,5295.76,Nómina
TXN0001911,CARD00061,2024-06-12,5613.96,Servicios
TXN0002025,CARD00066,2024-06-12,5704.69,Servicios
TXN0000093,CARD00004,2024-06-13,4915.75,Marketing
TXN0000325,CARD00012,2024-06-13,5079.31,Renta
TXN0001060,CARD00035,2024-06-13,4767.77,Servicios
TXN0001156,CARD00038,2024-06-13,5011.24,Insumos
TXN0001526,CARD00049,2024-06-13,3306.44,Servicios
TXN0001582,CARD00051,2024-06-13,1137.71,Nómina
TXN0001745,CARD00056,2024-06-13,5336.87,Renta
TXN0001886,CARD00061,2024-06-13,3340.98,Marketing
TXN0001905,CARD00061,2024-06-13,4693.44,Renta
TXN0002080,CARD00068,2024-06-13,5118.18,Marketing
TXN0000125,CARD00005,2024-06-14,2494.66,Renta
TXN0000133,CARD00005,2024-06-14,4214.39,Marketing
TXN0000377,CARD00014,2024-06-14,4707.72,Servicios
TXN0000382,CARD00014,2024-06-14,2906.0,Insumos
TXN0000532,CARD00019,2024-06-14,6040.17,Logística
TXN0000588,CARD00021,2024-06-14,5657.6,Nómina
TXN0000722,CARD00025,2024-06-14,4953.17,Servicios
TXN0000876,CARD00030,2024-06-14,3212.59,Nómina
TXN0001035,CARD00034,2024-06-14,2373.1,Renta
TXN0001053,CARD00035,2024-06-14,5808.73,Servicios
TXN0001112,CARD00036,2024-06-14,3486.21,Nómina
TXN0001244,CARD00040,2024-06-14,2832.68,Nómina
TXN0001463,CARD00047,2024-06-14,4275.88,Logística
TXN0001918,CARD00061,2024-06-14,4396.18,Logística
TXN0000052,CARD00002,2024-06-15,6511.47,Nómina
TXN0000204,CARD00008,2024-06-15,3398.42,Insumos
TXN0000440,CARD00017,2024-06-15,3799.24,Logística
TXN0000789,CARD00028,2024-06-15,4346.4,Servicios
TXN0001183,CARD00039,2024-06-15,2088.77,Nómina
TXN0001279,CARD00042,2024-06-15,3161.1,Logística
TXN0001385,CARD00045,2024-06-15,2413.64,Renta
TXN0001655,CARD00054,2024-06-15,3378.97,Marketing
TXN0000096,CARD00004,2024-06-16,4246.49,Servicios
TXN0000205,CARD00008,2024-06-16,3018.22,Insumos
TXN0000323,CARD00012,2024-06-16,2268.71,Insumos
TXN0000407,CARD00015,2024-06-16,5764.19,Renta
TXN0000453,CARD00017,2024-06-16,2842.44,Marketing
TXN0000501,CARD00018,2024-06-16,7136.29,Logística
TXN0000747,CARD00026,2024-06-16,5671.23,Marketing
TXN0000880,CARD00030,2024-06-16,1505.34,Renta
TXN0001216,CARD00040,2024-06-16,5263.51,Marketing
TXN0001505,CARD00049,2024-06-16,6278.69,Servicios
TXN0001622,CARD00053,2024-06-16,4563.04,Renta
TXN0001753,CARD00057,2024-06-16,6211.4,Marketing
TXN0001771,CARD00058,2024-06-16,3911.85,Marketing
TXN0001869,CARD00060,2024-06-16,5562.6,Renta
TXN0001900,CARD00061,2024-06-16,2189.98,Servicios
TXN0001927,CARD00062,2024-06-16,239.24,Logística
TXN0002048,CARD00067,2024-06-16,5093.42,Logística
TXN0000049,CARD00002,2024-06-17,560.81,Nómina
TXN0000256,CARD00010,2024-06-17,4772.85,Servicios
TXN0000395,CARD00014,2024-06-17,4923.25,Logística
TXN0000479,CARD00018,2024-06-17,2138.5,Marketing
TXN0000704,CARD00025,2024-06-17,2724.36,Insumos
TXN0000809,CARD00028,2024-06-17,3300.15,Insumos
TXN0000915,CARD00031,2024-06-17,2587.37,Servicios
TXN0001056,CARD00035,2024-06-17,6256.86,Renta
TXN0001205,CARD00039,2024-06-17,4912.16,Nómina
TXN0001624,CARD00053,2024-06-17,2524.12,Marketing
TXN0002037,CARD00066,2024-06-17,1369.11,Nómina
TXN0000293,CARD00011,2024-06-18,5819.62,Renta
TXN0000384,CARD00014,2024-06-18,2427.8,Marketing
TXN0000813,CARD00028,2024-06-18,4024.38,Servicios
TXN0001293,CARD00042,2024-06-18,4174.87,Renta
TXN0001479,CARD00047,2024-06-18,2067.81,Nómina
TXN0001544,CARD00050,2024-06-18,3843.54,Marketing
TXN0001578,CARD00050,2024-06-18,2900.78,Servicios
TXN0001615,CARD00053,2024-06-18,3673.98,Renta
TXN0001689,CARD00055,2024-06-18,4267.34,Insumos
TXN0001881,CARD00060,2024-06-18,50.0,Marketing
TXN0001999,CARD00065,2024-06-18,2221.58,Nómina
TXN0000017,CARD00001,2024-06-19,5474.7,Renta
TXN0000159,CARD00006,2024-06-19,2969.78,Servicios
TXN0000196,CARD00008,2024-06-19,2668.4,Insumos
TXN0000348,CARD00013,2024-06-19,2303.11,Insumos
TXN0000406,CARD00015,2024-06-19,2143.4,Renta
TXN0000864,CARD00030,2024-06-19,1419.65,Logística
TXN0000904,CARD00031,2024-06-19,3089.0,Logística
TXN0001118,CARD00037,2024-06-19,2882.41,Logística
TXN0001768,CARD00058,2024-06-19,4315.76,Logística
TXN0001884,CARD00061,2024-06-19,2782.2,Marketing
TXN0001953,CARD00063,2024-06-19,4071.98,Nómina
TXN0000098,CARD00004,2024-06-20,2235.17,Nómina
TXN0000462,CARD00017,2024-06-20,2930.33,Insumos
TXN0000613,CARD00022,2024-06-20,5556.45,Servicios
TXN0000709,CARD00025,2024-06-20,1879.49,Marketing
TXN0000758,CARD00026,2024-06-20,3991.9,Insumos
TXN0001110,CARD00036,2024-06-20,5816.66,Servicios
TXN0001162,CARD00038,2024-06-20,5760.86,Logística
TXN0001360,CARD00044,2024-06-20,1473.04,Nómina
TXN0001383,CARD00044,2024-06-20,4279.22,Insumos
TXN0001480,CARD00047,2024-06-20,3079.31,Insumos
TXN0001944,CARD00063,2024-06-20,7792.81,Logística
TXN0001983,CARD00064,2024-06-20,4069.66,Marketing
TXN0002005,CARD00065,2024-06-20,3258.45,Nómina
TXN0000061,CARD00003,2024-06-21,678.26,Servicios
TXN0000431,CARD00016,2024-06-21,2654.29,Logística
TXN0000802,CARD00028,2024-06-21,3460.78,Logística
TXN0000848,CARD00029,2024-06-21,4432.34,Marketing
TXN0000906,CARD00031,2024-06-21,3613.85,Servicios
TXN0001456,CARD00047,2024-06-21,2663.65,Renta
TXN0001466,CARD00047,2024-06-21,3902.0,Insumos
TXN0001962,CARD00063,2024-06-21,2021.3,Nómina
TXN0000219,CARD00008,2024-06-22,1762.87,Insumos
TXN0000281,CARD00010,2024-06-22,2677.67,Servicios
TXN0000409,CARD00015,2024-06-22,3886.78,Nómina
TXN0000807,CARD00028,2024-06-22,1256.2,Servicios
TXN0000820,CARD00028,2024-06-22,3065.92,Renta
TXN0000827,CARD00029,2024-06-22,3997.79,Logística
TXN0000912,CARD00031,2024-06-22,5105.53,Servicios
TXN0000931,CARD00031,2024-06-22,5234.19,Marketing
TXN0001117,CARD00037,2024-06-22,3820.56,Marketing
TXN0001318,CARD00043,2024-06-22,2226.24,Insumos
TXN0001368,CARD00044,2024-06-22,2929.06,Nómina
TXN0001650,CARD00054,2024-06-22,936.42,Logística
TXN0001752,CARD00057,2024-06-22,2820.43,Marketing
TXN0001952,CARD00063,2024-06-22,50.0,Marketing
TXN0002050,CARD00067,2024-06-22,3299.75,Servicios
TXN0000041,CARD00001,2024-06-23,5985.38,Insumos
TXN0000142,CARD00005,2024-06-23,799.05,Nómina
TXN0000497,CARD00018,2024-06-23,3942.95,Renta
TXN0000838,CARD00029,2024-06-23,3149.78,Insumos
TXN0000885,CARD00030,2024-06-23,5046.24,Servicios
TXN0001067,CARD00035,2024-06-23,50.0,Logística
TXN0001633,CARD00053,2024-06-23,854.38,Insumos
TXN0000111,CARD00004,2024-06-24,963.61,Logística
TXN0000272,CARD00010,2024-06-24,6693.03,Renta
TXN0000443,CARD00017,2024-06-24,3457.7,Logística
TXN0000734,CARD00026,2024-06-24,3477.17,Nómina
TXN0000856,CARD00029,2024-06-24,4980.54,Renta
TXN0000935,CARD00031,2024-06-24,2641.3,Logística
TXN0001072,CARD00035,2024-06-24,50.0,Insumos
TXN0001206,CARD00039,2024-06-24,1062.16,Nómina
TXN0001325,CARD00043,2024-06-24,1944.76,Renta
TXN0001453,CARD00047,2024-06-24,2982.78,Insumos
TXN0001583,CARD00051,2024-06-24,3366.12,Logística
TXN0002003,CARD00065,2024-06-24,3098.06,Logística
TXN0000496,CARD00018,2024-06-25,1808.53,Marketing
TXN0000821,CARD00028,2024-06-25,2395.21,Renta
TXN0000867,CARD00030,2024-06-25,3083.57,Logística
TXN0001004,CARD00034,2024-06-25,919.66,Nómina
TXN0001080,CARD00035,2024-06-25,2883.74,Insumos
TXN0001428,CARD00046,2024-06-25,4008.62,Servicios
TXN0001517,CARD00049,2024-06-25,3919.48,Renta
TXN0001534,CARD00049,2024-06-25,936.35,Servicios
TXN0001687,CARD00055,2024-06-25,2371.78,Logística
TXN0001793,CARD00058,2024-06-25,3416.94,Nómina
TXN0001823,CARD00059,2024-06-25,4892.79,Nómina
TXN0001877,CARD00060,2024-06-25,2212.46,Renta
TXN0002006,CARD00065,2024-06-25,3938.22,Nómina
TXN0000326,CARD00012,2024-06-26,3893.01,Servicios
TXN0000345,CARD00013,2024-06-26,3170.46,Insumos
TXN0000400,CARD00015,2024-06-26,3564.48,Logística
TXN0000520,CARD00019,2024-06-26,2698.97,Logística
TXN0000743,CARD00026,2024-06-26,247.78,Logística
TXN0000754,CARD00026,2024-06-26,3399.44,Nómina
TXN0000841,CARD00029,2024-06-26,3257.06,Marketing
TXN0000845,CARD00029,2024-06-26,751.66,Renta
TXN0000859,CARD00029,2024-06-26,50.0,Servicios
TXN0000953,CARD00032,2024-06-26,255.09,Marketing
TXN0000966,CARD00033,2024-06-26,4778.39,Nómina
TXN0001217,CARD00040,2024-06-26,5173.71,Renta
TXN0001371,CARD00044,2024-06-26,4851.52,Renta
TXN0001629,CARD00053,2024-06-26,5989.6,Nómina
TXN0002097,CARD00068,2024-06-26,4297.51,Insumos
TXN0000508,CARD00019,2024-06-27,3721.76,Nómina
TXN0000860,CARD00029,2024-06-27,4928.24,Servicios
TXN0001365,CARD00044,2024-06-27,1962.89,Servicios
TXN0001537,CARD00050,2024-06-27,2775.55,Renta
TXN0001661,CARD00054,2024-06-27,3507.54,Logística
TXN0001733,CARD00056,2024-06-27,5603.91,Servicios
TXN0001770,CARD00058,2024-06-27,5675.48,Insumos
TXN0001964,CARD00063,2024-06-27,3480.61,Nómina
TXN0002021,CARD00066,2024-06-27,4384.81,Servicios
TXN0000466,CARD00017,2024-06-28,4225.18,Nómina
TXN0000561,CARD00020,2024-06-28,2915.02,Servicios
TXN0000639,CARD00022,2024-06-28,1830.67,Insumos
TXN0001158,CARD00038,2024-06-28,2395.83,Nómina
TXN0001393,CARD00045,2024-06-28,2587.84,Servicios
TXN0001460,CARD00047,2024-06-28,2183.46,Logística
TXN0002100,CARD00068,2024-06-28,4380.87,Servicios
TXN0000362,CARD00013,2024-06-29,3404.41,Insumos
TXN0000442,CARD00017,2024-06-29,6277.12,Nómina
TXN0000536,CARD00019,2024-06-29,4114.22,Marketing
TXN0000803,CARD00028,2024-06-29,5923.08,Nómina
TXN0000822,CARD00028,2024-06-29,4992.25,Renta
TXN0001386,CARD00045,2024-06-29,4508.09,Renta
TXN0001419,CARD00045,2024-06-29,3364.93,Logística
TXN0001478,CARD00047,2024-06-29,1693.57,Insumos
TXN0001866,CARD00060,2024-06-29,8349.9,Logística
TXN0002042,CARD00067,2024-06-29,1368.37,Marketing
TXN0000193,CARD00008,2024-06-30,4593.13,Logística
TXN0000305,CARD00011,2024-06-30,3977.65,Renta
TXN0000503,CARD00018,2024-06-30,3423.28,Nómina
TXN0000693,CARD00024,2024-06-30,957.29,Servicios
TXN0000713,CARD00025,2024-06-30,1606.26,Nómina
TXN0001184,CARD00039,2024-06-30,4932.55,Marketing
TXN0001262,CARD00041,2024-06-30,6606.23,Insumos
TXN0001324,CARD00043,2024-06-30,3053.4,Renta
TXN0001470,CARD00047,2024-06-30,3845.96,Insumos
TXN0001483,CARD00048,2024-06-30,2779.51,Nómina
TXN0001641,CARD00054,2024-06-30,1811.11,Servicios
TXN0001722,CARD00056,2024-06-30,6217.72,Servicios
TXN0001946,CARD00063,2024-06-30,4583.26,Logística
TXN0001947,CARD00063,2024-06-30,4147.16,Insumos
TXN0001957,CARD00063,2024-06-30,659.93,Insumos
TXN0002044,CARD00067,2024-06-30,4553.11,Insumos
TXN0002047,CARD00067,2024-06-30,2910.51,Servicios
TXN0002077,CARD00067,2024-06-30,5923.55,Logística
